Algorithm;TreeLength;Problem;testR2;trainingR2;time;Evaluations;Generations;Fold;Rows;Columns;ModelLength;ModelDepth;Threshold
GAprun;50;609_fri_c0_1000_5.tsv;0,959696611489148;0,962878002488079;08:19:00.2010000;67266;100;8;1000;6;50;10;0,001
GAprun;50;609_fri_c0_1000_5.tsv;0,973949050695735;0,961882716632755;08:19:00.2010000;67266;100;9;1000;6;54;13;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,972927903953336;0,985704196470396;01:19:37.4850000;67266;100;0;100;6;53;16;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,977782625804721;0,985004886483916;01:19:37.4850000;67266;100;1;100;6;54;16;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,904439879230168;0,983046148372145;01:19:37.4850000;67266;100;2;100;6;54;13;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,991282334565285;0,985467966105252;01:19:37.4850000;67266;100;3;100;6;54;14;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,990635452012786;0,988825789237081;01:19:37.4850000;67266;100;4;100;6;54;14;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,969616545783785;0,981979503277424;01:19:37.4850000;67266;100;5;100;6;53;16;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,988617411202217;0,984933528780182;01:19:37.4850000;67266;100;6;100;6;54;16;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,993147861467785;0,983944991899292;01:19:37.4850000;67266;100;7;100;6;53;15;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,668250229676787;0,985610548058251;01:19:37.4850000;67266;100;8;100;6;54;14;0,001
GAprun;50;611_fri_c3_100_5.tsv;0,952752741432028;0,989069438778753;01:19:37.4850000;67266;100;9;100;6;56;16;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,972708566996048;0,965998760603103;10:06:32.8270000;67266;100;0;1000;6;54;17;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,976081973816954;0,976321537081484;10:06:32.8270000;67266;100;1;1000;6;54;12;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,971211056811883;0,967054705550638;10:06:32.8270000;67266;100;2;1000;6;54;14;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,95855621102576;0,953222969797022;10:06:32.8270000;67266;100;3;1000;6;36;18;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,979381763377509;0,981776834710754;10:06:32.8270000;67266;100;4;1000;6;54;15;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,982159270394639;0,981994572013906;10:06:32.8270000;67266;100;5;1000;6;52;17;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,980336255714696;0,982106902120458;10:06:32.8270000;67266;100;6;1000;6;54;14;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,981638985347538;0,982054447594389;10:06:32.8270000;67266;100;7;1000;6;51;15;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,982185434708742;0,978989243046568;10:06:32.8270000;67266;100;8;1000;6;52;16;0,001
GAprun;50;612_fri_c1_1000_5.tsv;0,985312454863715;0,981336153451265;10:06:32.8270000;67266;100;9;1000;6;54;15;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,950991706509121;0,974152392308462;02:41:02.6510000;67266;100;0;250;6;54;14;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,983339962119894;0,977998531477887;02:41:02.6510000;67266;100;1;250;6;54;15;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,976339120999274;0,977288934401454;02:41:02.6510000;67266;100;2;250;6;54;13;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,968253896464409;0,977342099413571;02:41:02.6510000;67266;100;3;250;6;54;16;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,97439145010102;0,981680410430783;02:41:02.6510000;67266;100;4;250;6;53;16;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,98537581624255;0,975412893830709;02:41:02.6510000;67266;100;5;250;6;54;15;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,98914744277358;0,976820483020996;02:41:02.6510000;67266;100;6;250;6;54;16;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,97147972811483;0,974239833296375;02:41:02.6510000;67266;100;7;250;6;54;14;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,821697676101959;0,950445533813047;02:41:02.6510000;67266;100;8;250;6;54;19;0,001
GAprun;50;613_fri_c3_250_5.tsv;0,969824128674068;0,981585852528007;02:41:02.6510000;67266;100;9;250;6;53;21;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,977578639984682;0,983287966376398;02:45:24.0590000;67266;100;0;250;11;53;16;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,980318018480433;0,984391985843022;02:45:24.0590000;67266;100;1;250;11;54;17;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,924558509673374;0,968240823112513;02:45:24.0590000;67266;100;2;250;11;53;18;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,980581559657398;0,983696408760666;02:45:24.0590000;67266;100;3;250;11;54;15;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,983777332046746;0,982285752274078;02:45:24.0590000;67266;100;4;250;11;54;19;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,982518732949004;0,984668342816205;02:45:24.0590000;67266;100;5;250;11;54;12;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,984590855863042;0,981674110140232;02:45:24.0590000;67266;100;6;250;11;53;16;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,933338491329797;0,961921217856736;02:45:24.0590000;67266;100;7;250;11;54;13;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,956803828537293;0,970905022274079;02:45:24.0590000;67266;100;8;250;11;52;12;0,001
GAprun;50;615_fri_c4_250_10.tsv;0,985383399102221;0,950969406200674;02:45:24.0590000;67266;100;9;250;11;54;16;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,91296236188989;0,924295849446951;05:17:12.4050000;67266;100;0;500;51;54;18;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,979583210171953;0,982256639067725;05:17:12.4050000;67266;100;1;500;51;54;18;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,980251356418367;0,981920996110412;05:17:12.4050000;67266;100;2;500;51;47;13;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,98471407977074;0,982138848397716;05:17:12.4050000;67266;100;3;500;51;54;15;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,98492459954526;0,975189016817859;05:17:12.4050000;67266;100;4;500;51;54;16;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,979499748358972;0,98170915873976;05:17:12.4050000;67266;100;5;500;51;54;15;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,972864435141234;0,97726500915091;05:17:12.4050000;67266;100;6;500;51;51;19;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,984368727038327;0,979997427950495;05:17:12.4050000;67266;100;7;500;51;53;14;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,938432854256984;0,963892501062828;05:17:12.4050000;67266;100;8;500;51;52;20;0,001
GAprun;50;616_fri_c4_500_50.tsv;0,979222557652658;0,981978782883607;05:17:12.4050000;67266;100;9;500;51;53;14;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,944999186986101;0,963155622195121;05:08:15.5630000;67266;100;0;500;6;54;17;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,978174234762208;0,98133421008825;05:08:15.5630000;67266;100;1;500;6;54;13;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,986496385530541;0,981099066041198;05:08:15.5630000;67266;100;2;500;6;54;12;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,986362026978325;0,980202779290972;05:08:15.5630000;67266;100;3;500;6;54;14;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,935531995027088;0,950592754456447;05:08:15.5630000;67266;100;4;500;6;51;14;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,981655781593956;0,979859973505064;05:08:15.5630000;67266;100;5;500;6;54;17;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,980623118402027;0,97358034155098;05:08:15.5630000;67266;100;6;500;6;54;17;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,968661428710813;0,982368302665127;05:08:15.5630000;67266;100;7;500;6;53;18;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,976234972634051;0,982451390668084;05:08:15.5630000;67266;100;8;500;6;54;15;0,001
GAprun;50;617_fri_c3_500_5.tsv;0,975157536633466;0,980123826374199;05:08:15.5630000;67266;100;9;500;6;54;15;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,981290617129503;0,975567761130499;08:53:51.8480000;67266;100;0;1000;51;52;13;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,958469255552699;0,964884612725327;08:53:51.8480000;67266;100;1;1000;51;54;17;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,977789647123337;0,981646979290065;08:53:51.8480000;67266;100;2;1000;51;46;11;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,896783227135943;0,91204654817911;08:53:51.8480000;67266;100;3;1000;51;37;15;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,95837634170367;0,966204143332243;08:53:51.8480000;67266;100;4;1000;51;54;17;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,939082115838881;0,954293465030821;08:53:51.8480000;67266;100;5;1000;51;54;13;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,964448132585337;0,965450739102832;08:53:51.8480000;67266;100;6;1000;51;54;19;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,958659916869574;0,963814360771345;08:53:51.8480000;67266;100;7;1000;51;54;16;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,979093675715338;0,980882371654887;08:53:51.8480000;67266;100;8;1000;51;54;11;0,001
GAprun;50;618_fri_c3_1000_50.tsv;0,964061275127644;0,959679888728371;08:53:51.8480000;67266;100;9;1000;51;53;20;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,97322861849878;0,961936636451678;10:26:12.9540000;67266;100;0;1000;26;54;17;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,971922780832897;0,978363632306637;10:26:12.9540000;67266;100;1;1000;26;54;15;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,955634203076833;0,96239052518246;10:26:12.9540000;67266;100;2;1000;26;53;17;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,983033922557724;0,97812293678692;10:26:12.9540000;67266;100;3;1000;26;53;17;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,959764115621592;0,964441545363949;10:26:12.9540000;67266;100;4;1000;26;54;12;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,956721047006524;0,963112275084379;10:26:12.9540000;67266;100;5;1000;26;54;16;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,981654885191402;0,977135641588084;10:26:12.9540000;67266;100;6;1000;26;43;16;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,981757924430702;0,979131995529469;10:26:12.9540000;67266;100;7;1000;26;54;19;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,981335115399913;0,978565379605574;10:26:12.9540000;67266;100;8;1000;26;54;15;0,001
GAprun;50;620_fri_c1_1000_25.tsv;0,947307862086294;0,964973133902052;10:26:12.9540000;67266;100;9;1000;26;54;16;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,951734926806183;0,978810621481946;01:14:14.2240000;67266;100;0;100;11;54;14;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,975368070229971;0,98409202361488;01:14:14.2240000;67266;100;1;100;11;54;16;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,992010990744439;0,977990446225711;01:14:14.2240000;67266;100;2;100;11;50;16;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,752820097046094;0,789487331511061;01:14:14.2240000;67266;100;3;100;11;16;8;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,958766492078963;0,984478441433613;01:14:14.2240000;67266;100;4;100;11;54;12;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,972527382518944;0,978361375239512;01:14:14.2240000;67266;100;5;100;11;53;16;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,97342828550798;0,980145250388992;01:14:14.2240000;67266;100;6;100;11;54;19;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,957336745132646;0,977670245661101;01:14:14.2240000;67266;100;7;100;11;54;16;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,9885204584346;0,971929257967997;01:14:14.2240000;67266;100;8;100;11;53;13;0,001
GAprun;50;621_fri_c0_100_10.tsv;0,957021718855065;0,978103103309081;01:14:14.2240000;67266;100;9;100;11;54;17;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,936242851789991;0,950009404333476;09:47:06.4410000;67266;100;0;1000;51;54;17;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,870272445967129;0,876132664575935;09:47:06.4410000;67266;100;1;1000;51;54;19;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,983313141828113;0,98181049755784;09:47:06.4410000;67266;100;2;1000;51;49;14;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,987869610251557;0,981293338762345;09:47:06.4410000;67266;100;3;1000;51;46;13;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,968488196052642;0,98308909937093;09:47:06.4410000;67266;100;4;1000;51;54;14;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,911007060887509;0,914352200298956;09:47:06.4410000;67266;100;5;1000;51;54;20;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,918375929799531;0,951272474253216;09:47:06.4410000;67266;100;6;1000;51;51;15;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,957853487456859;0,945395717526304;09:47:06.4410000;67266;100;7;1000;51;51;16;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,973276905519019;0,981270879936993;09:47:06.4410000;67266;100;8;1000;51;54;14;0,001
GAprun;50;622_fri_c2_1000_50.tsv;0,982208163720733;0,982269778857017;09:47:06.4410000;67266;100;9;1000;51;54;13;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,982489260256417;0,981330067323318;09:29:12.0290000;67266;100;0;1000;11;39;13;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,986748651116441;0,975762856726365;09:29:12.0290000;67266;100;1;1000;11;54;17;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,978008660105925;0,971552551278277;09:29:12.0290000;67266;100;2;1000;11;53;23;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,975892325993326;0,979936732089441;09:29:12.0290000;67266;100;3;1000;11;35;12;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,973706471132182;0,972495942237546;09:29:12.0290000;67266;100;4;1000;11;53;17;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,915223783737007;0,953647795691473;09:29:12.0290000;67266;100;5;1000;11;47;13;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,978368012760464;0,980781949123144;09:29:12.0290000;67266;100;6;1000;11;53;17;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,95931820827841;0,969859915952601;09:29:12.0290000;67266;100;7;1000;11;56;18;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,971160832984771;0,969256327128011;09:29:12.0290000;67266;100;8;1000;11;53;13;0,001
GAprun;50;623_fri_c4_1000_10.tsv;0,969955076017652;0,979506701745466;09:29:12.0290000;67266;100;9;1000;11;52;23;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,965277955976019;0,978705195433579;01:20:48.3760000;67266;100;0;100;6;54;21;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,9803555239173;0,976741595283112;01:20:48.3760000;67266;100;1;100;6;54;21;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,916349448420823;0,984205890432433;01:20:48.3760000;67266;100;2;100;6;54;19;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,99584708042457;0,978597780224503;01:20:48.3760000;67266;100;3;100;6;56;12;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,955165760791004;0,979046709379424;01:20:48.3760000;67266;100;4;100;6;54;13;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,972900583425704;0,967389200938943;01:20:48.3760000;67266;100;5;100;6;54;14;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,970978114847039;0,976209636626662;01:20:48.3760000;67266;100;6;100;6;53;15;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,99288082019711;0,978718785154241;01:20:48.3760000;67266;100;7;100;6;54;19;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,984494544580424;0,978437290186612;01:20:48.3760000;67266;100;8;100;6;54;15;0,001
GAprun;50;624_fri_c0_100_5.tsv;0,991950575198586;0,979773500243259;01:20:48.3760000;67266;100;9;100;6;53;15;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,935175924062952;0,939843126401186;04:59:14.1270000;67266;100;0;500;51;54;20;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,981126007304899;0,979313662132367;04:59:14.1270000;67266;100;1;500;51;53;21;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,977230551650035;0,979047807214221;04:59:14.1270000;67266;100;2;500;51;49;14;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,949410109529253;0,940352900457125;04:59:14.1270000;67266;100;3;500;51;54;16;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,95164804324259;0,971870722789262;04:59:14.1270000;67266;100;4;500;51;53;17;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,937667671366779;0,944545935088696;04:59:14.1270000;67266;100;5;500;51;53;20;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,949085928357092;0,952515108574951;04:59:14.1270000;67266;100;6;500;51;53;17;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,958205479600178;0,95202476346944;04:59:14.1270000;67266;100;7;500;51;55;17;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,964761283503888;0,944865049798132;04:59:14.1270000;67266;100;8;500;51;54;22;0,001
GAprun;50;626_fri_c2_500_50.tsv;0,781413104423066;0,809380156370862;04:59:14.1270000;67266;100;9;500;51;54;17;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,960270096108714;0,94043095291294;04:22:01.4530000;67266;100;0;500;11;53;20;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,979238768751765;0,98398257252896;04:22:01.4530000;67266;100;1;500;11;54;17;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,925489782349202;0,924421650457347;04:22:01.4530000;67266;100;2;500;11;33;18;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,984903110105414;0,983245737236899;04:22:01.4530000;67266;100;3;500;11;49;23;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,98449388151793;0,984037478937832;04:22:01.4530000;67266;100;4;500;11;54;19;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,979761295303366;0,979028246450259;04:22:01.4530000;67266;100;5;500;11;54;16;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,888376422740657;0,915391080363091;04:22:01.4530000;67266;100;6;500;11;43;19;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,982540721454975;0,983549894708547;04:22:01.4530000;67266;100;7;500;11;48;13;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,982515393198205;0,983796191376694;04:22:01.4530000;67266;100;8;500;11;54;18;0,001
GAprun;50;627_fri_c2_500_10.tsv;0,978601657169628;0,984017816079791;04:22:01.4530000;67266;100;9;500;11;51;15;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,982821101826916;0,981328166182228;09:59:18.7810000;67266;100;0;1000;6;54;19;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,981880324734078;0,980984916486268;09:59:18.7810000;67266;100;1;1000;6;54;13;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,986550013592662;0,981007498740063;09:59:18.7810000;67266;100;2;1000;6;53;21;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,974220856424199;0,982630424399168;09:59:18.7810000;67266;100;3;1000;6;54;13;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,972472641013271;0,975999573694012;09:59:18.7810000;67266;100;4;1000;6;54;14;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,970930347558153;0,976425436878062;09:59:18.7810000;67266;100;5;1000;6;53;20;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,974353752822127;0,982217886594295;09:59:18.7810000;67266;100;6;1000;6;54;17;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,980288733052417;0,98198563797773;09:59:18.7810000;67266;100;7;1000;6;54;17;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,981887019331987;0,979089079331934;09:59:18.7810000;67266;100;8;1000;6;54;13;0,001
GAprun;50;628_fri_c3_1000_5.tsv;0,979944149956836;0,980625035835256;09:59:18.7810000;67266;100;9;1000;6;54;16;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,982370739378073;0,980263909543349;04:46:05.0700000;67266;100;0;500;6;54;16;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,978840997013641;0,982040370562923;04:46:05.0700000;67266;100;1;500;6;53;13;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,977098423828213;0,963485267698386;04:46:05.0700000;67266;100;2;500;6;54;15;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,977373708525677;0,981837404987133;04:46:05.0700000;67266;100;3;500;6;54;18;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,982945788926409;0,980955654718732;04:46:05.0700000;67266;100;4;500;6;54;16;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,976801474709156;0,98291070550748;04:46:05.0700000;67266;100;5;500;6;50;20;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,979134734632768;0,980136001037541;04:46:05.0700000;67266;100;6;500;6;53;14;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,983283616363368;0,979035631788543;04:46:05.0700000;67266;100;7;500;6;54;25;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,978164148336949;0,981627137421092;04:46:05.0700000;67266;100;8;500;6;54;12;0,001
GAprun;50;631_fri_c1_500_5.tsv;0,968540755759913;0,98196440812084;04:46:05.0700000;67266;100;9;500;6;43;17;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,979721262227982;0,962305163883381;04:06:01.4590000;67266;100;0;500;26;54;14;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,878926793233523;0,889193956092147;04:06:01.4590000;67266;100;1;500;26;53;12;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,944299761360664;0,963983402482558;04:06:01.4590000;67266;100;2;500;26;54;14;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,950986738571846;0,965090975521105;04:06:01.4590000;67266;100;3;500;26;54;16;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,961711039234917;0,958099948756175;04:06:01.4590000;67266;100;4;500;26;54;15;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,952768119139248;0,963584117231187;04:06:01.4590000;67266;100;5;500;26;54;18;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,9785455917011;0,963465931191341;04:06:01.4590000;67266;100;6;500;26;46;16;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,972747010876104;0,962346938386412;04:06:01.4590000;67266;100;7;500;26;54;14;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,953768822541043;0,966372904578218;04:06:01.4590000;67266;100;8;500;26;53;21;0,001
GAprun;50;633_fri_c0_500_25.tsv;0,952619410569836;0,963816036806192;04:06:01.4590000;67266;100;9;500;26;52;14;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,982924403411484;0,980626349027511;01:27:47.1170000;67266;100;0;100;11;52;20;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,976376119454441;0,981588255830046;01:27:47.1170000;67266;100;1;100;11;54;16;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,9440313690595;0,959436645272086;01:27:47.1170000;67266;100;2;100;11;54;14;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,896553736802938;0,952685794674111;01:27:47.1170000;67266;100;3;100;11;54;20;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,965603304720763;0,975230080368723;01:27:47.1170000;67266;100;4;100;11;54;13;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,96458345306323;0,945253360588309;01:27:47.1170000;67266;100;5;100;11;53;15;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,970308049069363;0,982062351419696;01:27:47.1170000;67266;100;6;100;11;56;17;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,966812028426635;0,982226465256122;01:27:47.1170000;67266;100;7;100;11;54;17;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,972345959503837;0,951742141517702;01:27:47.1170000;67266;100;8;100;11;54;12;0,001
GAprun;50;634_fri_c2_100_10.tsv;0,952378588856105;0,956469134706491;01:27:47.1170000;67266;100;9;100;11;54;18;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,962807194928954;0,963216025406127;02:33:36.3710000;67266;100;0;250;11;54;15;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,964147010674185;0,966267312516678;02:33:36.3710000;67266;100;1;250;11;54;15;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,956576494458767;0,966011744531844;02:33:36.3710000;67266;100;2;250;11;53;15;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,958450824676255;0,968550122689079;02:33:36.3710000;67266;100;3;250;11;54;15;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,964321207055058;0,9654996809559;02:33:36.3710000;67266;100;4;250;11;54;18;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,949504853826869;0,967794909957472;02:33:36.3710000;67266;100;5;250;11;54;17;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,966429341405186;0,964155186338505;02:33:36.3710000;67266;100;6;250;11;54;26;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,954485535221346;0,936204931828865;02:33:36.3710000;67266;100;7;250;11;39;19;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,937871222954368;0,964435897262358;02:33:36.3710000;67266;100;8;250;11;54;13;0,001
GAprun;50;635_fri_c0_250_10.tsv;0,941355190346336;0,96949239334942;02:33:36.3710000;67266;100;9;250;11;54;14;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,967771745757752;0,968483678219914;05:14:11.4830000;67266;100;0;500;51;54;17;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,808880254416982;0,877982288921126;05:14:11.4830000;67266;100;1;500;51;27;17;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,974912719398582;0,967511482989903;05:14:11.4830000;67266;100;2;500;51;54;16;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,959811599341411;0,965568811723959;05:14:11.4830000;67266;100;3;500;51;54;20;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,966787113182454;0,968953123340206;05:14:11.4830000;67266;100;4;500;51;52;15;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,980151960912178;0,981022478731058;05:14:11.4830000;67266;100;5;500;51;52;14;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,978067598438096;0,981915028776177;05:14:11.4830000;67266;100;6;500;51;54;21;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,958352496632993;0,970020649890187;05:14:11.4830000;67266;100;7;500;51;54;14;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,940820446206292;0,948972578914833;05:14:11.4830000;67266;100;8;500;51;54;16;0,001
GAprun;50;637_fri_c1_500_50.tsv;0,932808662731799;0,927905371612822;05:14:11.4830000;67266;100;9;500;51;53;18;0,001
GAprun;50;641_fri_c1_500_10.tsv;0,832780739637424;0,885789028667388;06:01:09.6740000;67266;100;0;500;11;54;19;0,001
